"x" "y" "cell_label"
"3684" 2415.777908 4006.165535 "Mature OD"
"3685" 2436.714684 4107.246113 "Mature OD"
"3686" 2440.569804 3985.525662 "Excitatory"
"3687" 2442.274485 4104.577618 "Excitatory"
"3688" 2456.622667 4085.295347 "Excitatory"
"3689" 2464.681312 4142.652286 "Immature OD"
"3690" 2468.310596 4148.590397 "Mature OD"
"3691" 2479.336773 4148.131394 "Mature OD"
"3692" 2519.217109 3998.463027 "Inhibitory"
"3693" 2360.696934 4143.989128 "Mature OD"
"3694" 2368.204147 4003.350371 "Mature OD"
"3695" 2374.016747 4037.693317 "Mature OD"
"3696" 2373.98717 4143.80788 "Astrocyte"
"3697" 2379.490812 4113.526945 "Endothelial"
"3698" 2386.111448 4110.868936 "Endothelial"
"3699" 2389.536267 4089.620754 "Excitatory"
"3700" 2393.175141 4009.388196 "Excitatory"
"3701" 2465.453133 4044.129132 "Excitatory"
"3702" 2470.86335 4128.773851 "Mature OD"
"3703" 2478.681656 4039.921028 "Inhibitory"
"3704" 2490.181271 4091.260652 "Excitatory"
"3705" 2495.176377 4085.359446 "Astrocyte"
"3706" 2338.901383 4103.158705 "Astrocyte"
"3707" 2345.039442 4102.913227 "Astrocyte"
"3708" 2407.937152 4067.161566 "Mature OD"
"3709" 2365.294587 4086.394201 "Excitatory"
"3710" 2388.458363 4149.069385 "Mature OD"
"3711" 2420.162576 4010.790185 "Mature OD"
"3712" 2424.042177 4146.575375 "Excitatory"
"3713" 2447.351824 4007.524994 "Mature OD"
"3714" 2467.403264 4085.430518 "Endothelial"
"3715" 2334.216347 3862.479844 "Astrocyte"
"3716" 2337.701678 3934.94421 "Mature OD"
"3717" 2339.379113 3808.812259 "Endothelial"
"3718" 2344.611929 3888.096905 "Excitatory"
"3719" 2357.963791 3847.541756 "Immature OD"
"3720" 2360.318457 3897.640377 "Astrocyte"
"3721" 2362.86913 3916.347252 "Mature OD"
"3722" 2364.983733 3832.648969 "Excitatory"
"3723" 2366.779064 3882.810727 "Excitatory"
"3724" 2367.358285 3805.579369 "Excitatory"
"3725" 2375.119096 3857.882471 "Astrocyte"
"3726" 2382.40997 3820.691853 "Excitatory"
"3727" 2388.714792 3799.46763 "Astrocyte"
"3728" 2389.474588 3842.573205 "Excitatory"
"3729" 2395.380391 3859.527795 "Excitatory"
"3730" 2400.368359 3838.902932 "Excitatory"
"3731" 2403.543429 3787.536901 "Endothelial"
"3732" 2401.192261 3809.217503 "Excitatory"
"3733" 2425.960171 3855.506101 "Inhibitory"
"3734" 2427.283191 3810.627148 "Endothelial"
"3735" 2428.034096 3969.169104 "Mature OD"
"3736" 2430.826585 3889.811032 "Mature OD"
"3737" 2434.13064 3826.59252 "Immature OD"
"3738" 2437.079996 3864.124906 "Inhibitory"
"3739" 2446.346829 3786.117888 "Inhibitory"
"3740" 2447.613669 3951.425069 "Mature OD"
"3741" 2455.117358 3845.526494 "Inhibitory"
"3742" 2459.077966 3891.390543 "Excitatory"
"3743" 2461.062923 3919.666411 "Endothelial"
"3744" 2464.786177 3951.133043 "Inhibitory"
"3745" 2480.303937 3916.929045 "Astrocyte"
"3746" 2479.099889 3810.995665 "Astrocyte"
"3747" 2487.87498 3910.3196 "Inhibitory"
"3748" 2498.709705 3862.815023 "Inhibitory"
"3749" 2497.769273 3807.910527 "Inhibitory"
"3750" 2496.923341 3957.652598 "Astrocyte"
"3751" 2498.497077 3923.847928 "Inhibitory"
"3752" 2505.848543 3942.288329 "Inhibitory"
"3753" 2506.153636 3915.725297 "Inhibitory"
"3754" 2521.233824 3921.810692 "Inhibitory"
"3755" 2391.596894 3890.183534 "Excitatory"
"3756" 2383.636249 3875.318311 "Excitatory"
"3757" 2440.999919 3953.447653 "Excitatory"
"3758" 2442.595547 3845.103492 "Astrocyte"
"3759" 2450.944651 3830.897429 "Inhibitory"
"3760" 2475.762987 3831.798104 "Inhibitory"
"3761" 2488.959855 3878.833242 "Immature OD"
"3762" 2510.915005 3834.019063 "Endothelial"
"3763" 2341.247832 3849.874651 "Excitatory"
"3764" 2363.622448 3814.420936 "Astrocyte"
"3765" 2425.068834 3841.788331 "Excitatory"
"3766" 2441.88938 3924.097494 "Excitatory"
"3767" 2444.819173 3800.704364 "Excitatory"
"3768" 2444.143191 3962.110039 "Mature OD"
"3769" 2455.756622 3917.036056 "Immature OD"
"3770" 2488.088939 3864.513785 "Astrocyte"
"3771" 2516.370367 3913.456307 "Inhibitory"
"3772" 2402.328805 3961.684083 "Excitatory"
"3773" 2408.920825 3967.217924 "Mature OD"
"3774" 2475.894474 3910.2564 "Inhibitory"
"3775" 2495.807015 3845.283102 "Inhibitory"
"3776" 2498.066345 3915.564277 "Inhibitory"
"3777" 2338.230929 3614.644459 "Endothelial"
"3778" 2339.841428 3744.880216 "Astrocyte"
"3779" 2340.190434 3760.789306 "Mature OD"
"3780" 2342.814993 3736.213409 "Endothelial"
"3781" 2346.187436 3719.052138 "Excitatory"
"3782" 2355.16929 3619.868738 "Excitatory"
"3783" 2360.356332 3688.388296 "Inhibitory"
"3784" 2360.524846 3610.802437 "Inhibitory"
"3785" 2364.865783 3703.764677 "Endothelial"
"3786" 2380.964105 3747.479933 "Astrocyte"
"3787" 2384.125797 3713.740925 "Inhibitory"
"3788" 2388.500369 3650.146779 "Inhibitory"
"3789" 2388.717193 3686.036944 "Microglia"
"3790" 2390.896995 3667.066674 "Endothelial"
"3791" 2403.194023 3674.433525 "Inhibitory"
"3792" 2415.895518 3616.718169 "Excitatory"
"3793" 2419.260265 3743.441419 "Inhibitory"
"3794" 2432.213741 3659.326485 "Excitatory"
"3795" 2436.17548 3723.179793 "Inhibitory"
"3796" 2456.444015 3622.357263 "Inhibitory"
"3797" 2455.083887 3670.604216 "Inhibitory"
"3798" 2462.47789 3757.652709 "Inhibitory"
"3799" 2465.295681 3603.988726 "Astrocyte"
"3800" 2472.146075 3715.979113 "Inhibitory"
"3801" 2474.502548 3737.636382 "Inhibitory"
"3802" 2476.41464 3668.720881 "Inhibitory"
"3803" 2479.994263 3640.300093 "Immature OD"
"3804" 2485.398419 3713.756106 "Inhibitory"
"3805" 2496.772433 3728.070856 "Inhibitory"
"3806" 2497.622247 3751.875918 "Inhibitory"
"3807" 2501.020864 3636.105572 "Inhibitory"
"3808" 2501.491069 3588.678288 "Immature OD"
"3809" 2504.96417 3701.864541 "Astrocyte"
"3810" 2516.537165 3754.754672 "Inhibitory"
"3811" 2351.809853 3754.283007 "Microglia"
"3812" 2358.30149 3649.612197 "Excitatory"
"3813" 2365.543208 3725.075197 "Inhibitory"
"3814" 2407.917115 3719.992797 "Inhibitory"
"3815" 2468.535296 3700.948736 "Inhibitory"
"3816" 2470.975745 3688.965765 "Inhibitory"
"3817" 2490.109402 3657.09344 "Inhibitory"
"3818" 2513.647271 3677.849692 "Inhibitory"
"3819" 2342.630852 3587.743763 "Excitatory"
"3820" 2344.850433 3594.52074 "Inhibitory"
"3821" 2358.000346 3691.874428 "Inhibitory"
"3822" 2420.437705 3669.699321 "Inhibitory"
"3823" 2450.704316 3687.384012 "Inhibitory"
"3824" 2484.047309 3738.467731 "Inhibitory"
"3825" 2491.048647 3630.057847 "Inhibitory"
"3826" 2332.994108 3735.585468 "Excitatory"
"3827" 2355.40517 3710.100994 "Endothelial"
"3828" 2387.919431 3734.939715 "Astrocyte"
"3829" 2395.267125 3717.763639 "Inhibitory"
"3830" 2471.856364 3620.134094 "Inhibitory"
"3831" 2339.14661 3530.543464 "Astrocyte"
"3832" 2347.560895 3512.367829 "Excitatory"
"3833" 2349.288404 3480.229621 "Mature OD"
"3834" 2361.497069 3498.835909 "Inhibitory"
"3835" 2369.043623 3470.44768 "Endothelial"
"3836" 2372.062501 3559.916549 "Inhibitory"
"3837" 2378.248732 3404.877005 "Inhibitory"
"3838" 2378.250017 3452.950108 "Inhibitory"
"3839" 2382.952329 3546.465523 "Excitatory"
"3840" 2385.4578 3502.688811 "Excitatory"
"3841" 2388.215612 3562.299407 "Excitatory"
"3842" 2389.177013 3537.186297 "Excitatory"
"3843" 2389.499219 3426.525026 "Astrocyte"
"3844" 2387.592519 3458.611666 "Inhibitory"
"3845" 2394.444439 3424.236524 "Excitatory"
"3846" 2397.674731 3494.50148 "Endothelial"
"3847" 2401.807861 3475.932314 "Inhibitory"
"3848" 2404.126865 3531.117413 "Excitatory"
"3849" 2412.06103 3468.218677 "Inhibitory"
"3850" 2413.850394 3539.554032 "Inhibitory"
"3851" 2416.663666 3497.339879 "Microglia"
"3852" 2425.339131 3524.407739 "Endothelial"
"3853" 2432.275247 3480.128454 "Astrocyte"
"3854" 2442.955725 3525.304516 "Endothelial"
"3855" 2453.565123 3437.263849 "Excitatory"
"3856" 2460.371711 3486.733205 "Mature OD"
"3857" 2461.255811 3549.149476 "Inhibitory"
"3858" 2466.872776 3405.646941 "Astrocyte"
"3859" 2470.517196 3520.147351 "Endothelial"
"3860" 2474.912127 3441.025947 "Inhibitory"
"3861" 2482.154669 3461.512025 "Mature OD"
"3862" 2486.650449 3503.892137 "Endothelial"
"3863" 2491.896998 3495.55151 "Endothelial"
"3864" 2502.039254 3491.568767 "Endothelial"
"3865" 2503.926185 3483.259905 "Endothelial"
"3866" 2341.133992 3552.352906 "Excitatory"
"3867" 2372.125327 3389.6092 "Inhibitory"
"3868" 2371.737266 3530.003096 "Astrocyte"
"3869" 2414.2621 3557.73279 "Excitatory"
"3870" 2427.263027 3396.407925 "Endothelial"
"3871" 2446.509163 3476.282922 "Immature OD"
"3872" 2452.205089 3392.3684 "Microglia"
"3873" 2471.319114 3492.485831 "Endothelial"
"3874" 2483.058555 3517.757768 "Endothelial"
"3875" 2410.743868 3553.648209 "Excitatory"
"3876" 2429.689294 3546.015239 "Endothelial"
"3877" 2509.435435 3552.939365 "Inhibitory"
"3878" 2341.41479 3396.043859 "Astrocyte"
"3879" 2358.572552 3567.236392 "Excitatory"
"3880" 2338.704122 3302.783136 "Inhibitory"
"3881" 2344.537075 3237.048319 "Immature OD"
"3882" 2356.300383 3254.495772 "Inhibitory"
"3883" 2360.107917 3203.098234 "Endothelial"
"3884" 2367.588655 3199.240606 "Inhibitory"
"3885" 2370.655978 3332.307057 "Excitatory"
"3886" 2374.855566 3299.658133 "Excitatory"
"3887" 2372.290112 3270.809941 "Excitatory"
"3888" 2387.531763 3248.650141 "Inhibitory"
"3889" 2392.615493 3312.02251 "Excitatory"
"3890" 2392.157456 3344.628969 "Endothelial"
"3891" 2396.95937 3232.174834 "Inhibitory"
"3892" 2398.551846 3316.30577 "Microglia"
"3893" 2402.118253 3295.300939 "Inhibitory"
"3894" 2403.475284 3191.844713 "Immature OD"
"3895" 2415.435832 3322.010794 "Astrocyte"
"3896" 2424.086757 3237.264822 "Immature OD"
"3897" 2426.528088 3307.702026 "Inhibitory"
"3898" 2429.409154 3290.312191 "Immature OD"
"3899" 2437.390997 3307.524795 "Inhibitory"
"3900" 2440.599298 3261.117504 "Inhibitory"
"3901" 2454.110393 3279.816669 "Astrocyte"
"3902" 2462.008255 3318.347975 "Inhibitory"
"3903" 2464.448453 3292.362271 "Inhibitory"
"3904" 2470.701921 3209.925889 "Microglia"
"3905" 2476.653162 3280.877698 "Mature OD"
"3906" 2474.723407 3326.864825 "Inhibitory"
"3907" 2480.515828 3231.64483 "Astrocyte"
"3908" 2487.12026 3260.341668 "Inhibitory"
"3909" 2488.509257 3290.21012 "Astrocyte"
"3910" 2486.855015 3345.55892 "Inhibitory"
"3911" 2491.724973 3242.377197 "Astrocyte"
"3912" 2490.584652 3332.272556 "Microglia"
"3913" 2499.8528 3293.755697 "Astrocyte"
"3914" 2506.283212 3317.175198 "Immature OD"
"3915" 2508.407168 3260.889474 "Inhibitory"
"3916" 2510.1196 3335.366054 "Inhibitory"
"3917" 2509.616647 3365.241319 "Inhibitory"
"3918" 2521.699133 3302.582527 "Inhibitory"
"3919" 2333.263805 3284.199094 "Astrocyte"
"3920" 2350.340659 3284.121791 "Excitatory"
"3921" 2372.862088 3251.797146 "Inhibitory"
"3922" 2412.760688 3357.398191 "Endothelial"
"3923" 2410.968526 3292.596041 "Mature OD"
"3924" 2417.274563 3265.161964 "Inhibitory"
"3925" 2446.914076 3197.941251 "Inhibitory"
"3926" 2343.913552 3344.165039 "Astrocyte"
"3927" 2369.509724 3232.423875 "Excitatory"
"3928" 2409.375644 3256.078847 "Mature OD"
"3929" 2411.944861 3217.595709 "Inhibitory"
"3930" 2433.960034 3222.719548 "Inhibitory"
"3931" 2438.561404 3346.100005 "Astrocyte"
"3932" 2447.176358 3328.084619 "Mature OD"
"3933" 2461.594641 3355.428213 "Astrocyte"
"3934" 2494.096223 3323.051269 "Endothelial"
"3935" 2498.3632 3209.458362 "Immature OD"
"3936" 2515.450335 3320.414872 "Excitatory"
"3937" 2515.508965 3208.34426 "Inhibitory"
"3938" 2353.22416 3321.345334 "Excitatory"
"3939" 2429.369778 3336.439172 "Inhibitory"
"3940" 2455.129997 3347.806418 "Inhibitory"
"3941" 2494.947668 3231.765637 "Immature OD"
"3942" 2499.431087 3277.678227 "Inhibitory"
"3943" 2338.710589 3158.316771 "Endothelial"
"3944" 2341.12988 3139.839075 "Inhibitory"
"3945" 2348.636905 3039.603031 "Mature OD"
"3946" 2352.446683 3075.136929 "Inhibitory"
"3947" 2359.656116 3154.416699 "Mature OD"
"3948" 2363.912258 3107.013342 "Inhibitory"
"3949" 2371.202285 3023.720206 "Inhibitory"
"3950" 2374.257874 3074.34257 "Astrocyte"
"3951" 2377.248078 3048.591778 "Endothelial"
"3952" 2383.574567 3115.43807 "Astrocyte"
"3953" 2386.129077 3016.264263 "Mature OD"
"3954" 2390.719354 3064.653894 "Mature OD"
"3955" 2395.053098 3153.112939 "Astrocyte"
"3956" 2406.651213 2998.710048 "Endothelial"
"3957" 2409.283992 3165.635065 "Inhibitory"
"3958" 2408.762102 3105.331123 "Endothelial"
"3959" 2413.215702 3065.859921 "Astrocyte"
"3960" 2426.556058 3118.786805 "Inhibitory"
"3961" 2434.617736 3022.204925 "Inhibitory"
"3962" 2438.48033 3073.575541 "Endothelial"
"3963" 2438.740981 3104.783149 "Endothelial"
"3964" 2441.166912 3149.45342 "Inhibitory"
"3965" 2450.119072 3110.913491 "Inhibitory"
"3966" 2452.546319 3006.617802 "Mature OD"
"3967" 2459.371742 3128.131708 "Endothelial"
"3968" 2467.302892 3000.895914 "Mature OD"
"3969" 2479.779467 3101.068221 "Excitatory"
"3970" 2490.368664 3069.594126 "Mature OD"
"3971" 2497.417899 3155.096885 "Mature OD"
"3972" 2498.916008 3016.501549 "Astrocyte"
"3973" 2520.305538 3116.195797 "Endothelial"
"3974" 2368.348449 3111.991514 "Astrocyte"
"3975" 2374.923582 3142.613923 "Inhibitory"
"3976" 2377.318209 2986.659488 "Mature OD"
"3977" 2403.764875 3151.850853 "Astrocyte"
"3978" 2444.775615 2993.62846 "Excitatory"
"3979" 2467.008175 3018.754905 "Mature OD"
"3980" 2342.921421 3050.797163 "Immature OD"
"3981" 2470.652645 3121.433169 "Astrocyte"
"3982" 2473.885566 3106.422345 "Inhibitory"
"3983" 2483.506731 2998.265745 "Inhibitory"
"3984" 2506.591665 3016.307954 "Excitatory"
"3985" 2511.709871 3087.040903 "Astrocyte"
"3986" 2334.324341 3173.953883 "Astrocyte"
"3987" 2385.260802 2995.039467 "Inhibitory"
"3988" 2409.62662 3018.022454 "Astrocyte"
"3989" 2475.997751 3031.057612 "Inhibitory"
"3990" 2503.622041 3085.833981 "Excitatory"
"3991" 2344.033926 3014.572248 "Inhibitory"
"3992" 2422.671876 3115.942452 "Inhibitory"
"3993" 2438.910985 2984.724728 "Astrocyte"
"3994" 2478.01677 3085.464983 "Astrocyte"
"3995" 2495.436498 3109.212706 "Inhibitory"
"3996" 2513.540251 3097.740103 "Inhibitory"
"3997" 2342.117665 2967.590984 "Inhibitory"
"3998" 2351.124626 2864.251082 "Inhibitory"
"3999" 2351.061363 2910.754795 "Astrocyte"
"4000" 2352.770475 2948.033821 "Endothelial"
"4001" 2359.932734 2812.16227 "Excitatory"
"4002" 2360.082866 2948.666147 "Inhibitory"
"4003" 2368.603098 2891.484704 "Endothelial"
"4004" 2373.435139 2917.937021 "Endothelial"
"4005" 2379.002279 2913.380509 "Endothelial"
"4006" 2377.011509 2884.599022 "Endothelial"
"4007" 2382.681569 2896.194616 "Astrocyte"
"4008" 2390.969295 2956.10339 "Inhibitory"
"4009" 2394.158763 2922.101733 "Endothelial"
"4010" 2397.932199 2814.695696 "Excitatory"
"4011" 2405.900531 2893.01029 "Inhibitory"
"4012" 2407.900934 2940.289527 "Astrocyte"
"4013" 2410.092821 2849.897635 "Inhibitory"
"4014" 2411.584427 2913.276208 "Endothelial"
"4015" 2427.328786 2926.414567 "Mature OD"
"4016" 2428.501798 2846.506782 "Mature OD"
"4017" 2428.858441 2914.679814 "Immature OD"
"4018" 2434.184523 2873.494586 "Inhibitory"
"4019" 2439.079343 2964.478713 "Inhibitory"
"4020" 2448.672145 2801.990704 "Immature OD"
"4021" 2450.275293 2912.694693 "Inhibitory"
"4022" 2463.1342 2879.131319 "Excitatory"
"4023" 2466.164649 2804.481229 "Endothelial"
"4024" 2483.519813 2950.99252 "Microglia"
"4025" 2494.300969 2865.206389 "Mature OD"
"4026" 2495.052222 2875.912897 "Immature OD"
"4027" 2502.998836 2876.403539 "Endothelial"
"4028" 2519.56678 2934.974247 "Inhibitory"
"4029" 2522.008366 2953.514459 "Inhibitory"
"4030" 2348.315934 2828.485582 "Inhibitory"
"4031" 2383.661957 2880.009052 "Astrocyte"
"4032" 2412.760392 2866.19284 "Inhibitory"
"4033" 2415.985963 2962.201754 "Mature OD"
"4034" 2451.737422 2935.831463 "Inhibitory"
"4035" 2454.078359 2946.375017 "Mature OD"
"4036" 2466.176365 2853.018188 "Excitatory"
"4037" 2476.048266 2828.352723 "Mature OD"
"4038" 2499.415135 2843.7736 "Excitatory"
"4039" 2512.441282 2898.102229 "Inhibitory"
"4040" 2340.287626 2960.509308 "Astrocyte"
"4041" 2358.117438 2851.587759 "Inhibitory"
"4042" 2359.661466 2833.294621 "Astrocyte"
"4043" 2423.295247 2795.289704 "Endothelial"
"4044" 2435.774182 2835.878462 "Astrocyte"
"4045" 2464.455308 2970.913028 "Mature OD"
"4046" 2483.640597 2818.758027 "Inhibitory"
"4047" 2503.460673 2944.204955 "Mature OD"
"4048" 2512.13594 2836.812609 "Astrocyte"
"4049" 2520.891191 2842.842105 "Astrocyte"
"4050" 2434.305231 2805.28266 "Inhibitory"
"4051" 2459.436148 2924.077957 "Inhibitory"
"4052" 2513.939793 2850.577191 "Endothelial"
"4053" 2368.004955 2844.993442 "Inhibitory"
"4054" 2333.878547 2651.476593 "Endothelial"
"4055" 2338.189738 2657.1271 "Microglia"
"4056" 2341.397375 2615.685104 "Endothelial"
"4057" 2354.122082 2753.509517 "Inhibitory"
"4058" 2356.103411 2731.919544 "Excitatory"
"4059" 2356.532659 2589.382986 "Excitatory"
"4060" 2360.01207 2649.343773 "Inhibitory"
"4061" 2374.199877 2729.147498 "Endothelial"
"4062" 2377.010832 2672.447703 "Astrocyte"
"4063" 2377.502046 2762.743224 "Astrocyte"
"4064" 2376.673012 2657.510429 "Excitatory"
"4065" 2379.761234 2631.589755 "Inhibitory"
"4066" 2393.782579 2726.175744 "Mature OD"
"4067" 2395.176858 2704.143051 "Inhibitory"
"4068" 2396.692581 2681.139888 "Inhibitory"
"4069" 2396.267297 2599.472177 "Excitatory"
"4070" 2401.394338 2631.66335 "Inhibitory"
"4071" 2415.378061 2693.209513 "Inhibitory"
"4072" 2419.480136 2587.636603 "Mature OD"
"4073" 2421.26679 2718.167128 "Inhibitory"
"4074" 2426.421969 2633.237233 "Inhibitory"
"4075" 2439.913838 2613.841088 "Inhibitory"
"4076" 2448.647094 2642.161413 "Endothelial"
"4077" 2467.667497 2733.335683 "Excitatory"
"4078" 2467.266208 2699.290201 "Astrocyte"
"4079" 2472.927255 2617.436756 "Inhibitory"
"4080" 2474.14682 2732.893972 "Mature OD"
"4081" 2481.30288 2750.44537 "Inhibitory"
"4082" 2483.005933 2654.004618 "Astrocyte"
"4083" 2496.210629 2639.357675 "Mature OD"
"4084" 2500.865088 2770.70392 "Inhibitory"
"4085" 2506.602425 2711.890405 "Inhibitory"
"4086" 2514.035297 2608.880023 "Inhibitory"
"4087" 2514.728569 2672.396491 "Mature OD"
"4088" 2348.081612 2739.346456 "Mature OD"
"4089" 2353.872948 2677.401865 "Inhibitory"
"4090" 2422.396488 2665.740078 "Astrocyte"
"4091" 2425.028079 2689.454402 "Inhibitory"
"4092" 2453.695901 2630.667428 "Endothelial"
"4093" 2490.014964 2665.44591 "Astrocyte"
"4094" 2505.639137 2724.317722 "Mature OD"
"4095" 2512.47489 2722.66365 "Mature OD"
"4096" 2358.8861 2613.370414 "Inhibitory"
"4097" 2376.60558 2704.277635 "Mature OD"
"4098" 2376.976242 2752.269514 "Inhibitory"
"4099" 2407.737676 2636.582854 "Excitatory"
"4100" 2412.996919 2681.546681 "Inhibitory"
"4101" 2447.894309 2612.80713 "Astrocyte"
"4102" 2477.085417 2603.027748 "Astrocyte"
"4103" 2417.263469 2657.494155 "Inhibitory"
"4104" 2441.124589 2600.898615 "Inhibitory"
"4105" 2491.794448 2587.237403 "Astrocyte"
"4106" 2336.638475 2465.15787 "Endothelial"
"4107" 2336.546149 2522.178081 "Microglia"
"4108" 2338.329192 2439.715937 "Pericytes"
"4109" 2342.055097 2448.66147 "Pericytes"
"4110" 2339.307525 2457.517983 "Pericytes"
"4111" 2343.469862 2476.262241 "Pericytes"
"4112" 2350.01691 2440.868227 "Endothelial"
"4113" 2355.409843 2523.893777 "Endothelial"
"4114" 2358.914385 2448.360183 "Endothelial"
"4115" 2371.812532 2447.764653 "Astrocyte"
"4116" 2383.682299 2523.371341 "Inhibitory"
"4117" 2387.339265 2427.397521 "Astrocyte"
"4118" 2393.718237 2541.530878 "Astrocyte"
"4119" 2394.801864 2552.126324 "Mature OD"
"4120" 2397.797466 2535.656029 "Astrocyte"
"4121" 2416.606993 2448.34728 "Microglia"
"4122" 2421.402722 2484.92356 "Endothelial"
"4123" 2432.237755 2394.596214 "Endothelial"
"4124" 2428.369431 2490.970955 "Endothelial"
"4125" 2431.169888 2503.443072 "Endothelial"
"4126" 2438.826777 2486.583175 "Endothelial"
"4127" 2438.63525 2459.203894 "Astrocyte"
"4128" 2444.514093 2507.866865 "Excitatory"
"4129" 2454.501268 2384.175592 "Astrocyte"
"4130" 2454.625826 2545.012893 "Endothelial"
"4131" 2460.474193 2451.145625 "Mature OD"
"4132" 2467.65313 2406.606725 "Mature OD"
"4133" 2475.632044 2547.073417 "Endothelial"
"4134" 2478.15984 2497.655567 "Inhibitory"
"4135" 2478.025937 2530.432396 "Inhibitory"
"4136" 2496.506569 2558.002836 "Inhibitory"
"4137" 2497.159856 2476.677242 "Mature OD"
"4138" 2498.423539 2534.390306 "Endothelial"
"4139" 2508.172095 2514.287654 "Astrocyte"
"4140" 2515.548995 2472.220553 "Immature OD"
"4141" 2517.481198 2478.797044 "Endothelial"
"4142" 2516.641703 2404.133673 "Astrocyte"
"4143" 2332.312154 2429.284446 "Endothelial"
"4144" 2369.671808 2484.253896 "Astrocyte"
"4145" 2375.087479 2563.861316 "Excitatory"
"4146" 2397.398687 2421.127881 "Astrocyte"
"4147" 2418.149996 2538.034044 "Mature OD"
"4148" 2437.778464 2521.802719 "Endothelial"
"4149" 2450.742559 2468.168887 "Microglia"
"4150" 2469.341248 2527.684797 "Mature OD"
"4151" 2499.572588 2504.725382 "Mature OD"
"4152" 2352.385277 2450.766084 "Pericytes"
"4153" 2372.717534 2477.059411 "Immature OD"
"4154" 2399.576163 2493.127753 "Astrocyte"
"4155" 2411.641097 2408.111744 "Astrocyte"
"4156" 2448.353793 2389.482784 "Astrocyte"
"4157" 2449.56346 2547.617419 "Endothelial"
"4158" 2514.174392 2449.368348 "Inhibitory"
"4159" 2521.319418 2489.683508 "Mature OD"
"4160" 2423.950958 2541.212337 "Excitatory"
"4161" 2482.92654 2462.228265 "Inhibitory"
"4162" 2538.181654 2466.075231 "Inhibitory"
"4163" 2542.723509 2385.101522 "Endothelial"
"4164" 2543.972382 2541.795372 "Inhibitory"
"4165" 2544.758964 2403.792463 "Astrocyte"
"4166" 2563.029306 2392.068655 "Endothelial"
"4167" 2568.199454 2524.291803 "Inhibitory"
"4168" 2588.03558 2541.717427 "Inhibitory"
"4169" 2590.095004 2453.220227 "Excitatory"
"4170" 2596.348349 2489.3463 "Inhibitory"
"4171" 2600.166272 2468.76438 "Endothelial"
"4172" 2606.081608 2474.275596 "Mature OD"
"4173" 2610.034606 2511.260522 "Endothelial"
"4174" 2627.019824 2405.344787 "Inhibitory"
"4175" 2629.419231 2568.329413 "Mature OD"
"4176" 2635.739812 2413.145038 "Inhibitory"
"4177" 2634.735355 2393.103608 "Inhibitory"
"4178" 2645.684284 2446.843565 "Mature OD"
"4179" 2654.527362 2426.593983 "Inhibitory"
"4180" 2660.644051 2440.17265 "Inhibitory"
"4181" 2660.28351 2510.898477 "Endothelial"
"4182" 2662.853141 2421.032162 "Inhibitory"
"4183" 2666.729171 2479.87564 "Inhibitory"
"4184" 2674.710958 2467.247638 "Inhibitory"
"4185" 2681.077822 2486.304059 "Mature OD"
"4186" 2680.838798 2521.365537 "Inhibitory"
"4187" 2690.405162 2454.606955 "Astrocyte"
"4188" 2695.853979 2419.326065 "Inhibitory"
"4189" 2713.427853 2414.01536 "Excitatory"
"4190" 2719.877441 2470.93344 "Microglia"
"4191" 2716.720408 2448.956003 "Inhibitory"
"4192" 2568.778495 2555.908773 "Inhibitory"
"4193" 2571.058192 2458.422675 "Inhibitory"
"4194" 2610.534813 2442.389224 "Mature OD"
"4195" 2622.659531 2455.618474 "Excitatory"
"4196" 2643.782697 2395.251549 "Endothelial"
"4197" 2654.867504 2537.869951 "Inhibitory"
"4198" 2655.991287 2468.103945 "Inhibitory"
"4199" 2683.123331 2400.8432 "Inhibitory"
"4200" 2687.593362 2397.623748 "Astrocyte"
"4201" 2691.301488 2464.396912 "Inhibitory"
"4202" 2536.966432 2567.935724 "Astrocyte"
"4203" 2570.907868 2391.029185 "Microglia"
"4204" 2678.724226 2418.889032 "Inhibitory"
"4205" 2624.676522 2449.221762 "Inhibitory"
"4206" 2633.876139 2539.638991 "Inhibitory"
"4207" 2631.1232 2433.306126 "Excitatory"
"4208" 2656.503739 2558.757973 "Inhibitory"
"4209" 2535.693852 2609.117388 "Inhibitory"
"4210" 2536.640737 2754.555718 "Mature OD"
"4211" 2537.876257 2686.389706 "Mature OD"
"4212" 2553.685577 2636.169788 "Mature OD"
"4213" 2556.660923 2740.611522 "Mature OD"
"4214" 2560.849167 2656.444054 "Mature OD"
"4215" 2569.882569 2742.249251 "Immature OD"
"4216" 2569.423469 2709.970844 "Excitatory"
"4217" 2577.836374 2629.336294 "Inhibitory"
"4218" 2594.410691 2703.887253 "Mature OD"
"4219" 2598.237103 2659.011686 "Excitatory"
"4220" 2602.180035 2768.086068 "Astrocyte"
"4221" 2604.035214 2720.594381 "Inhibitory"
"4222" 2609.085431 2594.611897 "Pericytes"
"4223" 2608.025288 2736.427983 "Inhibitory"
"4224" 2620.884952 2619.848753 "Astrocyte"
"4225" 2621.628304 2661.219501 "Astrocyte"
"4226" 2622.76548 2694.089844 "Inhibitory"
"4227" 2626.464575 2753.591479 "Astrocyte"
"4228" 2629.96824 2727.770311 "Mature OD"
"4229" 2639.67291 2761.107073 "Endothelial"
"4230" 2645.102779 2605.689758 "Mature OD"
"4231" 2649.369532 2653.835613 "Inhibitory"
"4232" 2649.740222 2680.974449 "Mature OD"
